ListingInfo_Day,ListingInfo_Month,ListingInfo_Year,ListingInfo_DayofYear,ListingInfo_DayofMonth,ListingInfo_DayofWeek
312,9,2014,252,9,1
215,6,2014,155,4,2
170,4,2014,110,20,6
126,3,2014,66,7,4
349,10,2014,289,16,3
341,10,2014,281,8,2
244,7,2014,184,3,3
359,10,2014,299,26,6
292,8,2014,232,20,2
274,8,2014,214,2,5
123,3,2014,63,4,1
173,4,2014,113,23,2
217,6,2014,157,6,4
175,4,2014,115,25,4
161,4,2014,101,11,4
82,1,2014,22,22,2
319,9,2014,259,16,1
220,6,2014,160,9,0
238,6,2014,178,27,4
338,10,2014,278,5,6
301,8,2014,241,29,4
168,4,2014,108,18,4
171,4,2014,111,21,0
360,10,2014,300,27,0
207,5,2014,147,27,1
230,6,2014,170,19,3
218,6,2014,158,7,5
355,10,2014,295,22,2
274,8,2014,214,2,5
230,6,2014,170,19,3
345,10,2014,285,12,6
111,2,2014,51,20,3
310,9,2014,250,7,6
314,9,2014,254,11,3
200,5,2014,140,20,1
319,9,2014,259,16,1
199,5,2014,139,19,0
128,3,2014,68,9,6
325,9,2014,265,22,0
309,9,2014,249,6,5
143,3,2014,83,24,0
202,5,2014,142,22,3
169,4,2014,109,19,5
176,4,2014,116,26,5
275,8,2014,215,3,6
313,9,2014,253,10,2
110,2,2014,50,19,2
347,10,2014,287,14,1
347,10,2014,287,14,1
348,10,2014,288,15,2
148,3,2014,88,29,5
315,9,2014,255,12,4
280,8,2014,220,8,4
223,6,2014,163,12,3
187,5,2014,127,7,2
319,9,2014,259,16,1
123,3,2014,63,4,1
342,10,2014,282,9,3
308,9,2014,248,5,4
353,10,2014,293,20,0
211,5,2014,151,31,5
235,6,2014,175,24,1
309,9,2014,249,6,5
122,3,2014,62,3,0
309,9,2014,249,6,5
341,10,2014,281,8,2
346,10,2014,286,13,0
254,7,2014,194,13,6
225,6,2014,165,14,5
341,10,2014,281,8,2
291,8,2014,231,19,1
320,9,2014,260,17,2
354,10,2014,294,21,1
319,9,2014,259,16,1
343,10,2014,283,10,4
340,10,2014,280,7,1
318,9,2014,258,15,0
312,9,2014,252,9,1
312,9,2014,252,9,1
178,4,2014,118,28,0
275,8,2014,215,3,6
282,8,2014,222,10,6
153,4,2014,93,3,3
295,8,2014,235,23,5
241,6,2014,181,30,0
255,7,2014,195,14,0
364,10,2014,304,31,4
309,9,2014,249,6,5
315,9,2014,255,12,4
355,10,2014,295,22,2
216,6,2014,156,5,3
274,8,2014,214,2,5
228,6,2014,168,17,1
318,9,2014,258,15,0
289,8,2014,229,17,6
268,7,2014,208,27,6
308,9,2014,248,5,4
332,9,2014,272,29,0
326,9,2014,266,23,1
314,9,2014,254,11,3
304,9,2014,244,1,0
339,10,2014,279,6,0
130,3,2014,70,11,1
209,5,2014,149,29,3
240,6,2014,180,29,6
347,10,2014,287,14,1
357,10,2014,297,24,4
164,4,2014,104,14,0
339,10,2014,279,6,0
323,9,2014,263,20,5
337,10,2014,277,4,5
248,7,2014,188,7,0
278,8,2014,218,6,2
206,5,2014,146,26,0
309,9,2014,249,6,5
280,8,2014,220,8,4
282,8,2014,222,10,6
341,10,2014,281,8,2
203,5,2014,143,23,4
311,9,2014,251,8,0
145,3,2014,85,26,2
222,6,2014,162,11,2
105,2,2014,45,14,4
294,8,2014,234,22,4
214,6,2014,154,3,1
313,9,2014,253,10,2
125,3,2014,65,6,3
270,7,2014,210,29,1
355,10,2014,295,22,2
291,8,2014,231,19,1
336,10,2014,276,3,4
344,10,2014,284,11,5
308,9,2014,248,5,4
335,10,2014,275,2,3
310,9,2014,250,7,6
344,10,2014,284,11,5
362,10,2014,302,29,2
179,4,2014,119,29,1
111,2,2014,51,20,3
333,9,2014,273,30,1
173,4,2014,113,23,2
150,3,2014,90,31,0
293,8,2014,233,21,3
333,9,2014,273,30,1
342,10,2014,282,9,3
361,10,2014,301,28,1
229,6,2014,169,18,2
138,3,2014,78,19,2
347,10,2014,287,14,1
266,7,2014,206,25,4
256,7,2014,196,15,1
233,6,2014,173,22,6
318,9,2014,258,15,0
170,4,2014,110,20,6
171,4,2014,111,21,0
225,6,2014,165,14,5
260,7,2014,200,19,5
322,9,2014,262,19,4
129,3,2014,69,10,0
310,9,2014,250,7,6
147,3,2014,87,28,4
86,1,2014,26,26,6
178,4,2014,118,28,0
207,5,2014,147,27,1
315,9,2014,255,12,4
154,4,2014,94,4,4
124,3,2014,64,5,2
355,10,2014,295,22,2
146,3,2014,86,27,3
125,3,2014,65,6,3
342,10,2014,282,9,3
228,6,2014,168,17,1
300,8,2014,240,28,3
333,9,2014,273,30,1
267,7,2014,207,26,5
365,11,2014,305,1,5
299,8,2014,239,27,2
203,5,2014,143,23,4
254,7,2014,194,13,6
268,7,2014,208,27,6
333,9,2014,273,30,1
224,6,2014,164,13,4
207,5,2014,147,27,1
333,9,2014,273,30,1
364,10,2014,304,31,4
75,1,2014,15,15,2
261,7,2014,201,20,6
236,6,2014,176,25,2
332,9,2014,272,29,0
224,6,2014,164,13,4
231,6,2014,171,20,4
363,10,2014,303,30,3
353,10,2014,293,20,0
147,3,2014,87,28,4
308,9,2014,248,5,4
124,3,2014,64,5,2
192,5,2014,132,12,0
326,9,2014,266,23,1
343,10,2014,283,10,4
302,8,2014,242,30,5
286,8,2014,226,14,3
242,7,2014,182,1,1
357,10,2014,297,24,4
208,5,2014,148,28,2
243,7,2014,183,2,2
355,10,2014,295,22,2
337,10,2014,277,4,5
296,8,2014,236,24,6
84,1,2014,24,24,4
343,10,2014,283,10,4
314,9,2014,254,11,3
327,9,2014,267,24,2
322,9,2014,262,19,4
312,9,2014,252,9,1
150,3,2014,90,31,0
234,6,2014,174,23,0
159,4,2014,99,9,2
345,10,2014,285,12,6
312,9,2014,252,9,1
315,9,2014,255,12,4
252,7,2014,192,11,4
189,5,2014,129,9,4
248,7,2014,188,7,0
222,6,2014,162,11,2
198,5,2014,138,18,6
291,8,2014,231,19,1
66,1,2014,6,6,0
153,4,2014,93,3,3
358,10,2014,298,25,5
115,2,2014,55,24,0
232,6,2014,172,21,5
363,10,2014,303,30,3
278,8,2014,218,6,2
78,1,2014,18,18,5
229,6,2014,169,18,2
165,4,2014,105,15,1
320,9,2014,260,17,2
118,2,2014,58,27,3
125,3,2014,65,6,3
180,4,2014,120,30,2
350,10,2014,290,17,4
249,7,2014,189,8,1
231,6,2014,171,20,4
152,4,2014,92,2,2
308,9,2014,248,5,4
328,9,2014,268,25,3
343,10,2014,283,10,4
165,4,2014,105,15,1
258,7,2014,198,17,3
152,4,2014,92,2,2
293,8,2014,233,21,3
327,9,2014,267,24,2
341,10,2014,281,8,2
288,8,2014,228,16,5
348,10,2014,288,15,2
357,10,2014,297,24,4
318,9,2014,258,15,0
276,8,2014,216,4,0
73,1,2014,13,13,0
300,8,2014,240,28,3
255,7,2014,195,14,0
254,7,2014,194,13,6
195,5,2014,135,15,3
301,8,2014,241,29,4
180,4,2014,120,30,2
276,8,2014,216,4,0
344,10,2014,284,11,5
229,6,2014,169,18,2
265,7,2014,205,24,3
305,9,2014,245,2,1
82,1,2014,22,22,2
338,10,2014,278,5,6
168,4,2014,108,18,4
126,3,2014,66,7,4
209,5,2014,149,29,3
105,2,2014,45,14,4
344,10,2014,284,11,5
160,4,2014,100,10,3
137,3,2014,77,18,1
320,9,2014,260,17,2
217,6,2014,157,6,4
216,6,2014,156,5,3
335,10,2014,275,2,3
80,1,2014,20,20,0
267,7,2014,207,26,5
237,6,2014,177,26,3
369,11,2014,309,5,2
278,8,2014,218,6,2
313,9,2014,253,10,2
130,3,2014,70,11,1
206,5,2014,146,26,0
320,9,2014,260,17,2
206,5,2014,146,26,0
244,7,2014,184,3,3
194,5,2014,134,14,2
365,11,2014,305,1,5
242,7,2014,182,1,1
350,10,2014,290,17,4
145,3,2014,85,26,2
161,4,2014,101,11,4
344,10,2014,284,11,5
150,3,2014,90,31,0
310,9,2014,250,7,6
312,9,2014,252,9,1
344,10,2014,284,11,5
255,7,2014,195,14,0
300,8,2014,240,28,3
298,8,2014,238,26,1
278,8,2014,218,6,2
243,7,2014,183,2,2
313,9,2014,253,10,2
145,3,2014,85,26,2
293,8,2014,233,21,3
236,6,2014,176,25,2
366,11,2014,306,2,6
355,10,2014,295,22,2
293,8,2014,233,21,3
313,9,2014,253,10,2
320,9,2014,260,17,2
242,7,2014,182,1,1
253,7,2014,193,12,5
270,7,2014,210,29,1
314,9,2014,254,11,3
304,9,2014,244,1,0
282,8,2014,222,10,6
206,5,2014,146,26,0
175,4,2014,115,25,4
272,7,2014,212,31,3
248,7,2014,188,7,0
242,7,2014,182,1,1
224,6,2014,164,13,4
262,7,2014,202,21,0
308,9,2014,248,5,4
203,5,2014,143,23,4
310,9,2014,250,7,6
222,6,2014,162,11,2
206,5,2014,146,26,0
265,7,2014,205,24,3
272,7,2014,212,31,3
313,9,2014,253,10,2
292,8,2014,232,20,2
144,3,2014,84,25,1
187,5,2014,127,7,2
348,10,2014,288,15,2
124,3,2014,64,5,2
74,1,2014,14,14,1
242,7,2014,182,1,1
254,7,2014,194,13,6
320,9,2014,260,17,2
223,6,2014,163,12,3
350,10,2014,290,17,4
308,9,2014,248,5,4
306,9,2014,246,3,2
251,7,2014,191,10,3
349,10,2014,289,16,3
332,9,2014,272,29,0
350,10,2014,290,17,4
103,2,2014,43,12,2
214,6,2014,154,3,1
320,9,2014,260,17,2
146,3,2014,86,27,3
320,9,2014,260,17,2
148,3,2014,88,29,5
292,8,2014,232,20,2
193,5,2014,133,13,1
199,5,2014,139,19,0
199,5,2014,139,19,0
225,6,2014,165,14,5
360,10,2014,300,27,0
354,10,2014,294,21,1
271,7,2014,211,30,2
293,8,2014,233,21,3
123,3,2014,63,4,1
221,6,2014,161,10,1
358,10,2014,298,25,5
179,4,2014,119,29,1
331,9,2014,271,28,6
173,4,2014,113,23,2
296,8,2014,236,24,6
241,6,2014,181,30,0
140,3,2014,80,21,4
205,5,2014,145,25,6
229,6,2014,169,18,2
317,9,2014,257,14,6
267,7,2014,207,26,5
238,6,2014,178,27,4
311,9,2014,251,8,0
153,4,2014,93,3,3
206,5,2014,146,26,0
343,10,2014,283,10,4
345,10,2014,285,12,6
99,2,2014,39,8,5
340,10,2014,280,7,1
105,2,2014,45,14,4
226,6,2014,166,15,6
363,10,2014,303,30,3
314,9,2014,254,11,3
173,4,2014,113,23,2
248,7,2014,188,7,0
173,4,2014,113,23,2
349,10,2014,289,16,3
256,7,2014,196,15,1
357,10,2014,297,24,4
119,2,2014,59,28,4
308,9,2014,248,5,4
347,10,2014,287,14,1
337,10,2014,277,4,5
229,6,2014,169,18,2
289,8,2014,229,17,6
200,5,2014,140,20,1
314,9,2014,254,11,3
206,5,2014,146,26,0
252,7,2014,192,11,4
360,10,2014,300,27,0
313,9,2014,253,10,2
329,9,2014,269,26,4
338,10,2014,278,5,6
262,7,2014,202,21,0
309,9,2014,249,6,5
210,5,2014,150,30,4
347,10,2014,287,14,1
357,10,2014,297,24,4
332,9,2014,272,29,0
336,10,2014,276,3,4
186,5,2014,126,6,1
143,3,2014,83,24,0
209,5,2014,149,29,3
138,3,2014,78,19,2
292,8,2014,232,20,2
304,9,2014,244,1,0
343,10,2014,283,10,4
165,4,2014,105,15,1
201,5,2014,141,21,2
214,6,2014,154,3,1
257,7,2014,197,16,2
284,8,2014,224,12,1
121,3,2014,61,2,6
248,7,2014,188,7,0
311,9,2014,251,8,0
350,10,2014,290,17,4
225,6,2014,165,14,5
313,9,2014,253,10,2
310,9,2014,250,7,6
86,1,2014,26,26,6
312,9,2014,252,9,1
258,7,2014,198,17,3
245,7,2014,185,4,4
130,3,2014,70,11,1
88,1,2014,28,28,1
361,10,2014,301,28,1
150,3,2014,90,31,0
278,8,2014,218,6,2
346,10,2014,286,13,0
145,3,2014,85,26,2
138,3,2014,78,19,2
150,3,2014,90,31,0
210,5,2014,150,30,4
126,3,2014,66,7,4
355,10,2014,295,22,2
275,8,2014,215,3,6
273,8,2014,213,1,4
305,9,2014,245,2,1
220,6,2014,160,9,0
150,3,2014,90,31,0
178,4,2014,118,28,0
309,9,2014,249,6,5
62,1,2014,2,2,3
293,8,2014,233,21,3
199,5,2014,139,19,0
310,9,2014,250,7,6
349,10,2014,289,16,3
257,7,2014,197,16,2
298,8,2014,238,26,1
315,9,2014,255,12,4
361,10,2014,301,28,1
179,4,2014,119,29,1
295,8,2014,235,23,5
264,7,2014,204,23,2
285,8,2014,225,13,2
265,7,2014,205,24,3
303,8,2014,243,31,6
207,5,2014,147,27,1
293,8,2014,233,21,3
319,9,2014,259,16,1
73,1,2014,13,13,0
256,7,2014,196,15,1
138,3,2014,78,19,2
243,7,2014,183,2,2
285,8,2014,225,13,2
282,8,2014,222,10,6
295,8,2014,235,23,5
309,9,2014,249,6,5
242,7,2014,182,1,1
194,5,2014,134,14,2
202,5,2014,142,22,3
298,8,2014,238,26,1
180,4,2014,120,30,2
362,10,2014,302,29,2
147,3,2014,87,28,4
76,1,2014,16,16,3
332,9,2014,272,29,0
299,8,2014,239,27,2
351,10,2014,291,18,5
225,6,2014,165,14,5
336,10,2014,276,3,4
259,7,2014,199,18,4
266,7,2014,206,25,4
215,6,2014,155,4,2
308,9,2014,248,5,4
269,7,2014,209,28,0
224,6,2014,164,13,4
312,9,2014,252,9,1
254,7,2014,194,13,6
360,10,2014,300,27,0
252,7,2014,192,11,4
200,5,2014,140,20,1
210,5,2014,150,30,4
259,7,2014,199,18,4
239,6,2014,179,28,5
211,5,2014,151,31,5
248,7,2014,188,7,0
137,3,2014,77,18,1
311,9,2014,251,8,0
297,8,2014,237,25,0
293,8,2014,233,21,3
315,9,2014,255,12,4
310,9,2014,250,7,6
292,8,2014,232,20,2
235,6,2014,175,24,1
285,8,2014,225,13,2
315,9,2014,255,12,4
238,6,2014,178,27,4
225,6,2014,165,14,5
199,5,2014,139,19,0
361,10,2014,301,28,1
110,2,2014,50,19,2
257,7,2014,197,16,2
165,4,2014,105,15,1
293,8,2014,233,21,3
298,8,2014,238,26,1
319,9,2014,259,16,1
364,10,2014,304,31,4
236,6,2014,176,25,2
188,5,2014,128,8,3
68,1,2014,8,8,2
342,10,2014,282,9,3
347,10,2014,287,14,1
141,3,2014,81,22,5
330,9,2014,270,27,5
288,8,2014,228,16,5
117,2,2014,57,26,2
249,7,2014,189,8,1
350,10,2014,290,17,4
355,10,2014,295,22,2
281,8,2014,221,9,5
346,10,2014,286,13,0
345,10,2014,285,12,6
145,3,2014,85,26,2
256,7,2014,196,15,1
172,4,2014,112,22,1
354,10,2014,294,21,1
326,9,2014,266,23,1
209,5,2014,149,29,3
334,10,2014,274,1,2
202,5,2014,142,22,3
117,2,2014,57,26,2
299,8,2014,239,27,2
231,6,2014,171,20,4
268,7,2014,208,27,6
225,6,2014,165,14,5
355,10,2014,295,22,2
238,6,2014,178,27,4
342,10,2014,282,9,3
171,4,2014,111,21,0
333,9,2014,273,30,1
228,6,2014,168,17,1
133,3,2014,73,14,4
312,9,2014,252,9,1
214,6,2014,154,3,1
341,10,2014,281,8,2
188,5,2014,128,8,3
291,8,2014,231,19,1
297,8,2014,237,25,0
193,5,2014,133,13,1
255,7,2014,195,14,0
309,9,2014,249,6,5
331,9,2014,271,28,6
287,8,2014,227,15,4
367,11,2014,307,3,0
338,10,2014,278,5,6
350,10,2014,290,17,4
364,10,2014,304,31,4
356,10,2014,296,23,3
347,10,2014,287,14,1
322,9,2014,262,19,4
248,7,2014,188,7,0
293,8,2014,233,21,3
132,3,2014,72,13,3
351,10,2014,291,18,5
355,10,2014,295,22,2
253,7,2014,193,12,5
335,10,2014,275,2,3
312,9,2014,252,9,1
351,10,2014,291,18,5
313,9,2014,253,10,2
272,7,2014,212,31,3
350,10,2014,290,17,4
319,9,2014,259,16,1
307,9,2014,247,4,3
202,5,2014,142,22,3
364,10,2014,304,31,4
354,10,2014,294,21,1
228,6,2014,168,17,1
68,1,2014,8,8,2
249,7,2014,189,8,1
231,6,2014,171,20,4
139,3,2014,79,20,3
367,11,2014,307,3,0
225,6,2014,165,14,5
77,1,2014,17,17,4
331,9,2014,271,28,6
229,6,2014,169,18,2
87,1,2014,27,27,0
187,5,2014,127,7,2
339,10,2014,279,6,0
347,10,2014,287,14,1
62,1,2014,2,2,3
245,7,2014,185,4,4
244,7,2014,184,3,3
73,1,2014,13,13,0
347,10,2014,287,14,1
159,4,2014,99,9,2
360,10,2014,300,27,0
363,10,2014,303,30,3
267,7,2014,207,26,5
140,3,2014,80,21,4
272,7,2014,212,31,3
295,8,2014,235,23,5
258,7,2014,198,17,3
348,10,2014,288,15,2
153,4,2014,93,3,3
347,10,2014,287,14,1
236,6,2014,176,25,2
308,9,2014,248,5,4
193,5,2014,133,13,1
82,1,2014,22,22,2
195,5,2014,135,15,3
305,9,2014,245,2,1
344,10,2014,284,11,5
364,10,2014,304,31,4
105,2,2014,45,14,4
196,5,2014,136,16,4
331,9,2014,271,28,6
312,9,2014,252,9,1
271,7,2014,211,30,2
220,6,2014,160,9,0
223,6,2014,163,12,3
347,10,2014,287,14,1
285,8,2014,225,13,2
248,7,2014,188,7,0
338,10,2014,278,5,6
199,5,2014,139,19,0
343,10,2014,283,10,4
258,7,2014,198,17,3
259,7,2014,199,18,4
206,5,2014,146,26,0
175,4,2014,115,25,4
78,1,2014,18,18,5
189,5,2014,129,9,4
349,10,2014,289,16,3
339,10,2014,279,6,0
326,9,2014,266,23,1
335,10,2014,275,2,3
165,4,2014,105,15,1
229,6,2014,169,18,2
199,5,2014,139,19,0
250,7,2014,190,9,2
280,8,2014,220,8,4
267,7,2014,207,26,5
149,3,2014,89,30,6
130,3,2014,70,11,1
251,7,2014,191,10,3
266,7,2014,206,25,4
365,11,2014,305,1,5
318,9,2014,258,15,0
364,10,2014,304,31,4
267,7,2014,207,26,5
215,6,2014,155,4,2
330,9,2014,270,27,5
147,3,2014,87,28,4
102,2,2014,42,11,1
222,6,2014,162,11,2
214,6,2014,154,3,1
126,3,2014,66,7,4
341,10,2014,281,8,2
316,9,2014,256,13,5
230,6,2014,170,19,3
178,4,2014,118,28,0
326,9,2014,266,23,1
235,6,2014,175,24,1
248,7,2014,188,7,0
346,10,2014,286,13,0
267,7,2014,207,26,5
355,10,2014,295,22,2
293,8,2014,233,21,3
167,4,2014,107,17,3
172,4,2014,112,22,1
193,5,2014,133,13,1
240,6,2014,180,29,6
290,8,2014,230,18,0
267,7,2014,207,26,5
306,9,2014,246,3,2
210,5,2014,150,30,4
262,7,2014,202,21,0
229,6,2014,169,18,2
347,10,2014,287,14,1
119,2,2014,59,28,4
154,4,2014,94,4,4
242,7,2014,182,1,1
184,5,2014,124,4,6
361,10,2014,301,28,1
314,9,2014,254,11,3
305,9,2014,245,2,1
235,6,2014,175,24,1
328,9,2014,268,25,3
318,9,2014,258,15,0
333,9,2014,273,30,1
344,10,2014,284,11,5
189,5,2014,129,9,4
195,5,2014,135,15,3
310,9,2014,250,7,6
105,2,2014,45,14,4
254,7,2014,194,13,6
349,10,2014,289,16,3
234,6,2014,174,23,0
222,6,2014,162,11,2
119,2,2014,59,28,4
161,4,2014,101,11,4
186,5,2014,126,6,1
304,9,2014,244,1,0
322,9,2014,262,19,4
262,7,2014,202,21,0
259,7,2014,199,18,4
341,10,2014,281,8,2
288,8,2014,228,16,5
203,5,2014,143,23,4
166,4,2014,106,16,2
356,10,2014,296,23,3
249,7,2014,189,8,1
365,11,2014,305,1,5
269,7,2014,209,28,0
142,3,2014,82,23,6
234,6,2014,174,23,0
314,9,2014,254,11,3
237,6,2014,177,26,3
244,7,2014,184,3,3
333,9,2014,273,30,1
338,10,2014,278,5,6
267,7,2014,207,26,5
335,10,2014,275,2,3
348,10,2014,288,15,2
258,7,2014,198,17,3
330,9,2014,270,27,5
231,6,2014,171,20,4
88,1,2014,28,28,1
253,7,2014,193,12,5
132,3,2014,72,13,3
175,4,2014,115,25,4
333,9,2014,273,30,1
291,8,2014,231,19,1
341,10,2014,281,8,2
347,10,2014,287,14,1
322,9,2014,262,19,4
221,6,2014,161,10,1
125,3,2014,65,6,3
251,7,2014,191,10,3
266,7,2014,206,25,4
350,10,2014,290,17,4
223,6,2014,163,12,3
209,5,2014,149,29,3
149,3,2014,89,30,6
338,10,2014,278,5,6
319,9,2014,259,16,1
323,9,2014,263,20,5
119,2,2014,59,28,4
136,3,2014,76,17,0
309,9,2014,249,6,5
323,9,2014,263,20,5
227,6,2014,167,16,0
131,3,2014,71,12,2
281,8,2014,221,9,5
367,11,2014,307,3,0
367,11,2014,307,3,0
350,10,2014,290,17,4
345,10,2014,285,12,6
201,5,2014,141,21,2
206,5,2014,146,26,0
348,10,2014,288,15,2
140,3,2014,80,21,4
252,7,2014,192,11,4
143,3,2014,83,24,0
332,9,2014,272,29,0
362,10,2014,302,29,2
350,10,2014,290,17,4
173,4,2014,113,23,2
252,7,2014,192,11,4
325,9,2014,265,22,0
273,8,2014,213,1,4
220,6,2014,160,9,0
206,5,2014,146,26,0
310,9,2014,250,7,6
248,7,2014,188,7,0
196,5,2014,136,16,4
285,8,2014,225,13,2
249,7,2014,189,8,1
160,4,2014,100,10,3
356,10,2014,296,23,3
289,8,2014,229,17,6
349,10,2014,289,16,3
318,9,2014,258,15,0
201,5,2014,141,21,2
132,3,2014,72,13,3
214,6,2014,154,3,1
326,9,2014,266,23,1
200,5,2014,140,20,1
125,3,2014,65,6,3
221,6,2014,161,10,1
286,8,2014,226,14,3
200,5,2014,140,20,1
367,11,2014,307,3,0
347,10,2014,287,14,1
236,6,2014,176,25,2
69,1,2014,9,9,3
291,8,2014,231,19,1
230,6,2014,170,19,3
319,9,2014,259,16,1
77,1,2014,17,17,4
208,5,2014,148,28,2
365,11,2014,305,1,5
171,4,2014,111,21,0
290,8,2014,230,18,0
128,3,2014,68,9,6
168,4,2014,108,18,4
216,6,2014,156,5,3
188,5,2014,128,8,3
115,2,2014,55,24,0
149,3,2014,89,30,6
272,7,2014,212,31,3
299,8,2014,239,27,2
172,4,2014,112,22,1
305,9,2014,245,2,1
179,4,2014,119,29,1
262,7,2014,202,21,0
357,10,2014,297,24,4
286,8,2014,226,14,3
236,6,2014,176,25,2
339,10,2014,279,6,0
146,3,2014,86,27,3
312,9,2014,252,9,1
83,1,2014,23,23,3
354,10,2014,294,21,1
126,3,2014,66,7,4
303,8,2014,243,31,6
259,7,2014,199,18,4
287,8,2014,227,15,4
361,10,2014,301,28,1
251,7,2014,191,10,3
312,9,2014,252,9,1
312,9,2014,252,9,1
337,10,2014,277,4,5
260,7,2014,200,19,5
230,6,2014,170,19,3
292,8,2014,232,20,2
124,3,2014,64,5,2
166,4,2014,106,16,2
347,10,2014,287,14,1
353,10,2014,293,20,0
160,4,2014,100,10,3
125,3,2014,65,6,3
118,2,2014,58,27,3
348,10,2014,288,15,2
313,9,2014,253,10,2
115,2,2014,55,24,0
355,10,2014,295,22,2
269,7,2014,209,28,0
347,10,2014,287,14,1
296,8,2014,236,24,6
267,7,2014,207,26,5
332,9,2014,272,29,0
359,10,2014,299,26,6
263,7,2014,203,22,1
251,7,2014,191,10,3
326,9,2014,266,23,1
355,10,2014,295,22,2
216,6,2014,156,5,3
146,3,2014,86,27,3
137,3,2014,77,18,1
303,8,2014,243,31,6
233,6,2014,173,22,6
333,9,2014,273,30,1
235,6,2014,175,24,1
82,1,2014,22,22,2
314,9,2014,254,11,3
101,2,2014,41,10,0
171,4,2014,111,21,0
215,6,2014,155,4,2
331,9,2014,271,28,6
273,8,2014,213,1,4
267,7,2014,207,26,5
265,7,2014,205,24,3
286,8,2014,226,14,3
297,8,2014,237,25,0
360,10,2014,300,27,0
285,8,2014,225,13,2
301,8,2014,241,29,4
138,3,2014,78,19,2
308,9,2014,248,5,4
309,9,2014,249,6,5
341,10,2014,281,8,2
167,4,2014,107,17,3
202,5,2014,142,22,3
193,5,2014,133,13,1
113,2,2014,53,22,5
195,5,2014,135,15,3
310,9,2014,250,7,6
357,10,2014,297,24,4
329,9,2014,269,26,4
322,9,2014,262,19,4
174,4,2014,114,24,3
354,10,2014,294,21,1
280,8,2014,220,8,4
276,8,2014,216,4,0
323,9,2014,263,20,5
259,7,2014,199,18,4
357,10,2014,297,24,4
195,5,2014,135,15,3
178,4,2014,118,28,0
354,10,2014,294,21,1
310,9,2014,250,7,6
276,8,2014,216,4,0
197,5,2014,137,17,5
312,9,2014,252,9,1
359,10,2014,299,26,6
240,6,2014,180,29,6
86,1,2014,26,26,6
342,10,2014,282,9,3
214,6,2014,154,3,1
210,5,2014,150,30,4
269,7,2014,209,28,0
88,1,2014,28,28,1
350,10,2014,290,17,4
236,6,2014,176,25,2
334,10,2014,274,1,2
67,1,2014,7,7,1
319,9,2014,259,16,1
369,11,2014,309,5,2
201,5,2014,141,21,2
354,10,2014,294,21,1
264,7,2014,204,23,2
338,10,2014,278,5,6
349,10,2014,289,16,3
215,6,2014,155,4,2
280,8,2014,220,8,4
210,5,2014,150,30,4
167,4,2014,107,17,3
223,6,2014,163,12,3
67,1,2014,7,7,1
287,8,2014,227,15,4
319,9,2014,259,16,1
355,10,2014,295,22,2
313,9,2014,253,10,2
166,4,2014,106,16,2
294,8,2014,234,22,4
303,8,2014,243,31,6
207,5,2014,147,27,1
223,6,2014,163,12,3
297,8,2014,237,25,0
130,3,2014,70,11,1
280,8,2014,220,8,4
81,1,2014,21,21,1
354,10,2014,294,21,1
113,2,2014,53,22,5
189,5,2014,129,9,4
167,4,2014,107,17,3
312,9,2014,252,9,1
357,10,2014,297,24,4
238,6,2014,178,27,4
184,5,2014,124,4,6
355,10,2014,295,22,2
195,5,2014,135,15,3
260,7,2014,200,19,5
287,8,2014,227,15,4
189,5,2014,129,9,4
297,8,2014,237,25,0
263,7,2014,203,22,1
271,7,2014,211,30,2
196,5,2014,136,16,4
149,3,2014,89,30,6
178,4,2014,118,28,0
241,6,2014,181,30,0
342,10,2014,282,9,3
269,7,2014,209,28,0
239,6,2014,179,28,5
148,3,2014,88,29,5
333,9,2014,273,30,1
175,4,2014,115,25,4
194,5,2014,134,14,2
341,10,2014,281,8,2
287,8,2014,227,15,4
329,9,2014,269,26,4
147,3,2014,87,28,4
329,9,2014,269,26,4
150,3,2014,90,31,0
201,5,2014,141,21,2
74,1,2014,14,14,1
274,8,2014,214,2,5
236,6,2014,176,25,2
254,7,2014,194,13,6
240,6,2014,180,29,6
173,4,2014,113,23,2
303,8,2014,243,31,6
350,10,2014,290,17,4
310,9,2014,250,7,6
221,6,2014,161,10,1
221,6,2014,161,10,1
284,8,2014,224,12,1
168,4,2014,108,18,4
189,5,2014,129,9,4
342,10,2014,282,9,3
360,10,2014,300,27,0
238,6,2014,178,27,4
231,6,2014,171,20,4
290,8,2014,230,18,0
322,9,2014,262,19,4
338,10,2014,278,5,6
362,10,2014,302,29,2
80,1,2014,20,20,0
356,10,2014,296,23,3
333,9,2014,273,30,1
366,11,2014,306,2,6
167,4,2014,107,17,3
244,7,2014,184,3,3
255,7,2014,195,14,0
177,4,2014,117,27,6
313,9,2014,253,10,2
288,8,2014,228,16,5
197,5,2014,137,17,5
180,4,2014,120,30,2
368,11,2014,308,4,1
309,9,2014,249,6,5
218,6,2014,158,7,5
76,1,2014,16,16,3
350,10,2014,290,17,4
334,10,2014,274,1,2
136,3,2014,76,17,0
363,10,2014,303,30,3
101,2,2014,41,10,0
220,6,2014,160,9,0
286,8,2014,226,14,3
268,7,2014,208,27,6
349,10,2014,289,16,3
189,5,2014,129,9,4
199,5,2014,139,19,0
340,10,2014,280,7,1
244,7,2014,184,3,3
81,1,2014,21,21,1
295,8,2014,235,23,5
236,6,2014,176,25,2
229,6,2014,169,18,2
299,8,2014,239,27,2
173,4,2014,113,23,2
